Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment, Day 
store 29,7/16/2010,512292.01,non holiday,76.3,2.796,132.5667742,10.409, Friday 
store 29,7/23/2010,506502.09,non holiday,76.91,2.784,132.5825806,10.409, Friday 
store 29,7/30/2010,509872.77,non holiday,76.35,2.792,132.5983871,10.409, Friday 
store 29,6/8/2010,519787.93,non holiday,74.37,2.792,132.6141935,10.409, Tuesday 
store 29,8/13/2010,495269,non holiday,74.75,2.81,132.63,10.409, Friday 
store 29,8/20/2010,531640.19,non holiday,73.21,2.796,132.6616129,10.409, Friday 
store 29,8/27/2010,545766.13,non holiday,68.99,2.77,132.6932258,10.409, Friday 
store 29,3/9/2010,579272.38,non holiday,75.85,2.735,132.7248387,10.409, Tuesday 
store 29,10/9/2010,491290.37,holiday,68.6,2.717,132.7564516,10.409, Saturday 
store 29,9/17/2010,463752.89,non holiday,62.49,2.716,132.7670667,10.409, Friday 
store 29,9/24/2010,465338.41,non holiday,,2.718,132.7619333,10.409, Friday 
store 29,1/10/2010,474698.01,non holiday,69.31,2.717,132.7568,10.524, Sunday 
store 29,8/10/2010,530059.06,non holiday,56.32,2.776,132.7516667,10.524, Tuesday 
store 29,10/15/2010,483011.69,non holiday,55.23,2.878,132.7633548,10.524, Friday 
store 29,10/22/2010,505221.17,non holiday,50.24,2.919,132.8170968,10.524, Friday 
store 29,10/29/2010,527058.59,non holiday,,2.938,132.8708387,10.524, Friday 
store 29,5/11/2010,521002.97,non holiday,,2.938,132.9245806,10.524, Tuesday 
store 29,12/11/2010,524450.7,non holiday,44.42,2.961,132.9783226,10.524, Saturday 
store 29,11/19/2010,508174.55,non holiday,,3.03,132.9172,10.524, Friday 
store 29,11/26/2010,975268.91,holiday,,3.07,132.8369333,10.524, Friday 
store 29,3/12/2010,642678.53,non holiday,39.42,3.065,132.7566667,10.524, Friday 
store 29,10/12/2010,713834.74,non holiday,28.43,3.132,132.6764,10.524, Tuesday 
store 29,12/17/2010,850538.25,non holiday,30.46,3.139,132.6804516,10.524, Friday 
store 29,12/24/2010,1130926.79,non holiday,29.76,3.15,132.7477419,10.524, Friday 
store 29,12/31/2010,465992.02,holiday,28.49,3.177,132.8150323,10.524, Friday 
store 29,7/1/2011,455952.18,non holiday,32.56,3.193,132.8823226,10.256, Friday 
store 29,1/14/2011,426905.26,non holiday,24.76,3.215,132.9510645,10.256, Friday 
store 29,1/21/2011,445134.15,non holiday,26.8,3.232,133.0285161,10.256, Friday 
store 29,1/28/2011,410426.97,non holiday,,3.243,133.1059677,10.256, Friday 
store 29,4/2/2011,504126.89,non holiday,26.39,3.24,133.1834194,10.256, Saturday 
store 29,11/2/2011,550387.78,holiday,28.89,3.255,133.260871,10.256, Wednesday 
store 29,2/18/2011,542529.21,non holiday,35.34,,133.3701429,10.256, Friday 
store 29,2/25/2011,483660.15,non holiday,30.23,3.281,133.4921429,10.256, Friday 
store 29,4/3/2011,536031.67,non holiday,33.52,3.437,133.6141429,10.256, Sunday 
store 29,11/3/2011,493430.45,non holiday,41.42,3.6,133.7361429,10.256, Thursday 
store 29,3/18/2011,493653.43,non holiday,43.38,3.634,133.8492258,10.256, Friday 
store 29,3/25/2011,478773.05,non holiday,38.77,3.624,133.9587419,10.256, Friday 
store 29,1/4/2011,475615.26,non holiday,36.04,,134.0682581,9.966, Tuesday 
store 29,8/4/2011,505304.33,non holiday,44.42,3.72,134.1777742,9.966, Thursday 
store 29,4/15/2011,518245.97,non holiday,48.88,3.823,134.2784667,9.966, Friday 
store 29,4/22/2011,589252.69,non holiday,47.76,3.919,134.3571,9.966, Friday 
store 29,4/29/2011,493078.64,non holiday,57.2,3.988,134.4357333,9.966, Friday 
store 29,6/5/2011,534372.53,non holiday,53.63,4.078,134.5143667,9.966, Sunday 
store 29,5/13/2011,549551.02,non holiday,57.71,4.095,134.593,9.966, Friday 
store 29,5/20/2011,492932.51,non holiday,,4.101,134.6803871,9.966, Friday 
store 29,5/27/2011,550735.64,non holiday,62.59,4.034,134.7677742,9.966, Friday 
store 29,3/6/2011,598251.57,non holiday,,3.973,134.8551613,9.966, Sunday 
store 29,10/6/2011,558431.44,non holiday,69.53,3.924,134.9425484,9.966, Thursday 
store 29,6/17/2011,536914.17,non holiday,,3.873,135.0837333,9.966, Friday 
store 29,6/24/2011,545368.17,non holiday,68.53,3.851,135.2652667,9.966, Friday 
store 29,1/7/2011,567114.6,non holiday,70.8,3.815,135.4468,9.863, Friday 
store 29,8/7/2011,547586.07,non holiday,74.22,3.784,135.6283333,9.863, Sunday 
store 29,7/15/2011,505246.15,non holiday,75.2,3.827,135.7837419,9.863, Friday 
store 29,7/22/2011,507335.75,non holiday,77.79,3.882,135.8738387,9.863, Friday 
store 29,7/29/2011,474653.06,non holiday,75.32,3.898,135.9639355,9.863, Friday 
store 29,5/8/2011,503486.37,non holiday,75.33,3.903,136.0540323,9.863, Sunday 
store 29,12/8/2011,471311.5,non holiday,74.69,3.88,136.144129,9.863, Thursday 
store 29,8/19/2011,498056,non holiday,71.3,3.82,136.183129,9.863, Friday 
store 29,8/26/2011,608294.98,non holiday,72.22,3.796,136.2136129,9.863, Friday 
store 29,2/9/2011,497085.91,non holiday,69.16,3.784,136.2440968,9.863, Wednesday 
store 29,9/9/2011,505406.72,holiday,69.14,3.809,136.2745806,9.863, Friday 
store 29,9/16/2011,474129.35,non holiday,68.08,3.809,136.3145,9.863, Friday 
store 29,9/23/2011,475696.37,non holiday,62.36,3.758,136.367,9.863, Friday 
store 29,9/30/2011,446516.26,non holiday,69.78,3.684,136.4195,9.863, Friday 
store 29,7/10/2011,514993,non holiday,,3.633,136.472,9.357, Sunday 
store 29,10/14/2011,475776.45,non holiday,62.63,3.583,136.5150968,9.357, Friday 
store 29,10/21/2011,505068.22,non holiday,59.3,3.618,136.5017742,9.357, Friday 
store 29,10/28/2011,515119.64,non holiday,49.31,3.604,136.4884516,9.357, Friday 
store 29,4/11/2011,620735.72,non holiday,42.81,3.586,136.475129,9.357, Monday 
store 29,11/11/2011,531600.62,non holiday,47.8,3.57,136.4618065,9.357, Friday 
store 29,11/18/2011,504601.29,non holiday,50.62,3.571,136.4666667,9.357, Friday 
store 29,11/25/2011,913165.19,holiday,46.28,3.536,136.4788,9.357, Friday 
store 29,2/12/2011,579874.22,non holiday,49.11,3.501,136.4909333,9.357, Saturday 
store 29,9/12/2011,633240.53,non holiday,45.35,3.47,136.5030667,9.357, Monday 
store 29,12/16/2011,736805.66,non holiday,,3.445,136.5335161,9.357, Friday 
store 29,12/23/2011,1016637.39,non holiday,39.83,3.413,136.5883871,9.357, Friday 
store 29,12/30/2011,551743.05,holiday,36.28,3.402,136.6432581,9.357, Friday 
store 29,6/1/2012,469773.85,non holiday,,3.439,136.698129,8.988, Friday 
store 29,1/13/2012,444756.37,non holiday,39,3.523,136.753,8.988, Friday 
store 29,1/20/2012,446863.31,non holiday,29.16,3.542,136.8564194,8.988, Friday 
store 29,1/27/2012,395987.24,non holiday,35.68,3.568,136.9598387,8.988, Friday 
store 29,3/2/2012,493159.35,non holiday,40.58,,137.0632581,8.988, Friday 
store 29,10/2/2012,545840.05,holiday,,3.655,137.1666774,8.988, Tuesday 
store 29,2/17/2012,559606.91,non holiday,36.25,3.703,137.2583103,8.988, Friday 
store 29,2/24/2012,488782.63,non holiday,39,3.751,137.3411034,8.988, Friday 
store 29,2/3/2012,500801.72,non holiday,37.47,3.827,137.4238966,8.988, Friday 
store 29,9/3/2012,504750.35,non holiday,41.72,3.876,137.5066897,8.988, Monday 
store 29,3/16/2012,489293.72,non holiday,46.06,3.867,137.5843871,8.988, Friday 
store 29,3/23/2012,517408.48,non holiday,54.68,3.889,137.6552903,8.988, Friday 
store 29,3/30/2012,504566.28,non holiday,,3.921,137.7261935,8.988, Friday 
store 29,6/4/2012,633826.55,non holiday,46.38,3.957,137.7970968,9.14, Monday 
store 29,4/13/2012,520493.83,non holiday,49.89,4.025,137.868,9.14, Friday 
store 29,4/20/2012,525200.59,non holiday,58.81,4.046,137.9230667,9.14, Friday 
store 29,4/27/2012,497250.22,non holiday,51.42,4.023,137.9781333,9.14, Friday 
store 29,4/5/2012,504963.84,non holiday,50.75,3.991,138.0332,9.14, Thursday 
store 29,11/5/2012,529707.87,non holiday,56.72,3.947,138.0882667,9.14, Monday 
store 29,5/18/2012,543706.04,non holiday,61.9,3.899,138.1065806,9.14, Friday 
store 29,5/25/2012,549665.67,non holiday,62.39,3.85,138.1101935,9.14, Friday 
store 29,1/6/2012,576252.35,non holiday,,3.798,138.1138065,9.14, Friday 
store 29,8/6/2012,554093.15,non holiday,,3.746,138.1174194,9.14, Monday 
store 29,6/15/2012,552338.76,non holiday,66.56,3.683,138.1295333,9.14, Friday 
store 29,6/22/2012,581854.5,non holiday,70.61,3.629,138.1629,9.14, Friday 
store 29,6/29/2012,555954.13,non holiday,,3.577,138.1962667,9.14, Friday 
store 29,6/7/2012,578832.41,non holiday,77.41,3.538,138.2296333,9.419, Thursday 
store 29,7/13/2012,514709.76,non holiday,75.81,3.561,138.263,9.419, Friday 
store 29,7/20/2012,506705.36,non holiday,76.57,3.61,138.2331935,9.419, Friday 
store 29,7/27/2012,475158.24,non holiday,73.52,3.701,138.2033871,9.419, Friday 
store 29,3/8/2012,504754.74,non holiday,72.99,3.698,138.1735806,9.419, Thursday 
store 29,10/8/2012,518628.42,non holiday,,3.772,138.1437742,9.419, Monday 
store 29,8/17/2012,416881.66,non holiday,74.92,3.84,138.1857097,9.419, Friday 
store 29,8/24/2012,615026.15,non holiday,70.42,3.874,138.2814516,9.419, Friday 
store 29,8/31/2012,545844.91,non holiday,,3.884,138.3771935,9.419, Friday 
store 29,7/9/2012,540811.85,holiday,73.3,3.921,138.4729355,9.419, Monday 
store 29,9/14/2012,475127.18,non holiday,66.42,3.988,138.5673,9.419, Friday 
store 29,9/21/2012,489079.23,non holiday,63.38,4.056,138.6534,9.419, Friday 
store 29,9/28/2012,489674.23,non holiday,62.17,,138.7395,9.419, Friday 
store 29,5/10/2012,520632.8,non holiday,62.09,,138.8256,9.151, Thursday 
store 29,12/10/2012,513737,non holiday,54.18,4.029,138.9117,9.151, Monday 
store 29,10/19/2012,516909.24,non holiday,,,138.8336129,9.151, Friday 
store 29,10/26/2012,534970.68,non holiday,57.58,3.917,138.7281613,9.151, Friday 
store 30,5/2/2010,465108.52,non holiday,39.05,2.572,210.7526053,8.324, Sunday 
store 30,12/2/2010,497374.57,holiday,37.77,,210.8979935,8.324, Thursday 
store 30,2/19/2010,463513.26,non holiday,39.75,2.514,210.9451605,8.324, Friday 
store 30,2/26/2010,472330.71,non holiday,,2.561,210.9759573,8.324, Friday 
store 30,5/3/2010,472591.07,non holiday,48.61,2.625,211.0067542,8.324, Monday 
store 30,12/3/2010,468189.93,non holiday,,2.667,211.037551,8.324, Friday 
store 30,3/19/2010,445736.36,non holiday,,2.72,210.8733316,8.324, Friday 
store 30,3/26/2010,442457.35,non holiday,51.66,2.732,210.6766095,8.324, Friday 
store 30,2/4/2010,457884.06,non holiday,64.12,2.719,210.4798874,8.2, Thursday 
store 30,9/4/2010,454800.96,non holiday,,2.77,210.2831653,8.2, Saturday 
store 30,4/16/2010,471054.16,non holiday,67.87,,210.1495463,8.2, Friday 
store 30,4/23/2010,462454.39,non holiday,64.21,2.795,210.1000648,8.2, Friday 
store 30,4/30/2010,456140.34,non holiday,,2.78,210.0505833,8.2, Friday 
store 30,7/5/2010,457883.94,non holiday,70.87,2.835,210.0011018,8.2, Monday 
store 30,5/14/2010,461868.09,non holiday,,2.854,209.9984585,8.2, Friday 
store 30,5/21/2010,455751.84,non holiday,,2.826,210.2768443,8.2, Friday 
store 30,5/28/2010,462474.16,non holiday,80.94,2.759,210.5552301,8.2, Friday 
store 30,4/6/2010,458343.7,non holiday,82.68,2.705,210.833616,8.2, Tuesday 
store 30,11/6/2010,445530.16,non holiday,83.51,2.668,211.1120018,8.2, Saturday 
store 30,6/18/2010,447727.52,non holiday,86.18,2.637,211.1096543,8.2, Friday 
store 30,6/25/2010,453210.24,non holiday,87.01,2.653,210.9950134,8.2, Friday 
store 30,2/7/2010,450337.47,non holiday,82.29,2.669,210.8803726,8.099, Sunday 
store 30,9/7/2010,436293.4,non holiday,81.67,2.642,210.7657317,8.099, Tuesday 
store 30,7/16/2010,438068.71,non holiday,85.61,2.623,210.7577954,8.099, Friday 
store 30,7/23/2010,440491.33,non holiday,87.17,2.608,210.8921319,8.099, Friday 
store 30,7/30/2010,437893.76,non holiday,83.59,2.64,211.0264684,8.099, Friday 
store 30,6/8/2010,441407.06,non holiday,90.3,2.627,211.1608049,8.099, Tuesday 
store 30,8/13/2010,444160.07,non holiday,89.65,2.692,211.2951413,8.099, Friday 
store 30,8/20/2010,447139.8,non holiday,,2.664,211.2596586,8.099, Friday 
store 30,8/27/2010,443810.78,non holiday,86.2,2.619,211.2241759,8.099, Friday 
store 30,3/9/2010,461548.98,non holiday,82.57,2.577,211.1886931,8.099, Tuesday 
store 30,10/9/2010,455162.92,holiday,79.3,2.565,211.1532104,8.099, Saturday 
store 30,9/17/2010,462058.19,non holiday,83.03,2.582,211.1806415,8.099, Friday 
store 30,9/24/2010,448392.17,non holiday,80.79,2.624,211.2552578,8.099, Friday 
store 30,1/10/2010,445475.3,non holiday,70.28,2.603,211.3298742,8.163, Sunday 
store 30,8/10/2010,462080.47,non holiday,65.76,2.633,211.4044906,8.163, Tuesday 
store 30,10/15/2010,453943.89,non holiday,68.61,2.72,211.4713286,8.163, Friday 
store 30,10/22/2010,459631.74,non holiday,,2.725,211.5187208,8.163, Friday 
store 30,10/29/2010,438334.39,non holiday,67.51,,211.5661131,8.163, Friday 
store 30,5/11/2010,484661.87,non holiday,58.71,2.689,211.6135053,8.163, Tuesday 
store 30,12/11/2010,431266.64,non holiday,60.95,2.728,211.6608975,8.163, Saturday 
store 30,11/19/2010,423707.69,non holiday,51.71,,211.5470304,8.163, Friday 
store 30,11/26/2010,462732.36,holiday,62.96,2.735,211.4062867,8.163, Friday 
store 30,3/12/2010,407112.22,non holiday,50.43,,211.265543,8.163, Friday 
store 30,10/12/2010,428631.91,non holiday,46.35,2.843,211.1247993,8.163, Tuesday 
store 30,12/17/2010,445332.28,non holiday,48.63,,211.0645458,8.163, Friday 
store 30,12/24/2010,519354.88,non holiday,51.29,2.886,211.0646599,8.163, Friday 
store 30,12/31/2010,397631.02,holiday,47.19,2.943,211.064774,8.163, Friday 
store 30,7/1/2011,451077.21,non holiday,44.24,2.976,211.0648881,8.028, Friday 
store 30,1/14/2011,465408.72,non holiday,34.14,2.983,211.1176713,8.028, Friday 
store 30,1/21/2011,439132.62,non holiday,,3.016,211.4864691,8.028, Friday 
store 30,1/28/2011,425989.04,non holiday,44.04,3.01,211.8552668,8.028, Friday 
store 30,4/2/2011,490970.95,non holiday,36.33,2.989,212.2240646,8.028, Saturday 
store 30,11/2/2011,470921.24,holiday,34.61,3.022,212.5928624,8.028, Wednesday 
store 30,2/18/2011,417070.51,non holiday,,3.045,212.9033115,8.028, Friday 
store 30,2/25/2011,432687.97,non holiday,61.27,3.065,213.190421,8.028, Friday 
store 30,4/3/2011,443334.71,non holiday,59.52,3.288,213.4775305,8.028, Sunday 
store 30,11/3/2011,438529.81,non holiday,,3.459,213.7646401,8.028, Thursday 
store 30,3/18/2011,425470.84,non holiday,,3.488,214.0156238,8.028, Friday 
store 30,3/25/2011,431754.01,non holiday,,3.473,214.2521573,8.028, Friday 
store 30,1/4/2011,437926.79,non holiday,56.36,3.524,214.4886908,7.931, Tuesday 
store 30,8/4/2011,443889.5,non holiday,68.62,3.622,214.7252242,7.931, Thursday 
store 30,4/15/2011,426666.92,non holiday,71.01,3.743,214.9420631,7.931, Friday 
store 30,4/22/2011,445358.73,non holiday,70.79,3.807,215.1096657,7.931, Friday 
store 30,4/29/2011,423687.2,non holiday,,3.81,215.2772683,7.931, Friday 
store 30,6/5/2011,438789.52,non holiday,61.87,3.906,215.4448709,7.931, Sunday 
store 30,5/13/2011,424614.59,non holiday,75.04,3.899,215.6124735,7.931, Friday 
store 30,5/20/2011,435102.2,non holiday,68.36,3.907,215.3834778,7.931, Friday 
store 30,5/27/2011,429305.82,non holiday,76.86,3.786,215.1544822,7.931, Friday 
store 30,3/6/2011,432808.48,non holiday,83.82,3.699,214.9254865,7.931, Sunday 
store 30,10/6/2011,424697.05,non holiday,,3.648,214.6964908,7.931, Thursday 
store 30,6/17/2011,435481.03,non holiday,87.54,3.637,214.6513538,7.931, Friday 
store 30,6/24/2011,422715.74,non holiday,85.72,3.594,214.7441108,7.931, Friday 
store 30,1/7/2011,428782.38,non holiday,87.57,,214.8368678,7.852, Friday 
store 30,8/7/2011,419764.37,non holiday,89.16,3.48,214.9296249,7.852, Sunday 
store 30,7/15/2011,420515.63,non holiday,,3.575,215.0134426,7.852, Friday 
store 30,7/22/2011,423441.76,non holiday,90.27,3.651,215.0749122,7.852, Friday 
store 30,7/29/2011,414245.96,non holiday,,3.682,215.1363819,7.852, Friday 
store 30,5/8/2011,431798.64,non holiday,,3.684,215.1978515,7.852, Sunday 
store 30,12/8/2011,412224.67,non holiday,92.32,3.638,215.2593211,7.852, Thursday 
store 30,8/19/2011,414450.61,non holiday,,3.554,215.3229307,7.852, Friday 
store 30,8/26/2011,387944.83,non holiday,92.07,3.523,215.386897,7.852, Friday 
store 30,2/9/2011,369722.32,non holiday,91.94,3.533,215.4508632,7.852, Wednesday 
store 30,9/9/2011,370897.82,holiday,,3.546,215.5148295,7.852, Friday 
store 30,9/16/2011,382914.66,non holiday,80.62,3.526,215.6944378,7.852, Friday 
store 30,9/23/2011,391837.56,non holiday,75.68,,216.0282356,7.852, Friday 
store 30,9/30/2011,387001.13,non holiday,78.91,3.355,216.3620333,7.852, Friday 
store 30,7/10/2011,417528.26,non holiday,71.64,3.285,216.6958311,7.441, Sunday 
store 30,10/14/2011,410711.99,non holiday,69.79,3.274,217.0048261,7.441, Friday 
store 30,10/21/2011,428958.53,non holiday,65.16,3.353,217.1650042,7.441, Friday 
store 30,10/28/2011,426151.88,non holiday,65.46,3.372,217.3251824,7.441, Friday 
store 30,4/11/2011,432359.04,non holiday,56.01,3.332,217.4853605,7.441, Monday 
store 30,11/11/2011,409686.63,non holiday,59.8,3.297,217.6455387,7.441, Friday 
store 30,11/18/2011,436462.63,non holiday,61.9,3.308,217.8670218,7.441, Friday 
store 30,11/25/2011,452163.93,holiday,56.43,3.236,218.1130269,7.441, Friday 
store 30,2/12/2011,412385.75,non holiday,48.72,3.172,218.3590319,7.441, Saturday 
store 30,9/12/2011,436741.02,non holiday,41.44,3.158,218.605037,7.441, Monday 
store 30,12/16/2011,441265.08,non holiday,50.56,3.159,218.8217928,7.441, Friday 
store 30,12/23/2011,492022.68,non holiday,,3.112,218.9995495,7.441, Friday 
store 30,12/30/2011,376777.45,holiday,45.16,3.129,219.1773063,7.441, Friday 
store 30,6/1/2012,457030.86,non holiday,,3.157,219.355063,7.057, Friday 
store 30,1/13/2012,447023.91,non holiday,45,3.261,219.5328198,7.057, Friday 
store 30,1/20/2012,438760.62,non holiday,52.21,3.268,219.6258417,7.057, Friday 
store 30,1/27/2012,433037.66,non holiday,50.79,3.29,219.7188636,7.057, Friday 
store 30,3/2/2012,434080.74,non holiday,55.83,3.36,219.8118854,7.057, Friday 
store 30,10/2/2012,451365.99,holiday,,,219.9049073,7.057, Tuesday 
store 30,2/17/2012,435109.11,non holiday,45.03,3.51,220.0651993,7.057, Friday 
store 30,2/24/2012,425215.71,non holiday,54.81,3.555,220.275944,7.057, Friday 
store 30,2/3/2012,438640.61,non holiday,59.3,,220.4866886,7.057, Friday 
store 30,9/3/2012,446617.89,non holiday,57.16,3.669,220.6974332,7.057, Monday 
store 30,3/16/2012,413617.45,non holiday,,3.734,220.8498468,7.057, Friday 
store 30,3/23/2012,430222.97,non holiday,62.96,3.787,220.9244858,7.057, Friday 
store 30,3/30/2012,449603.91,non holiday,67.87,3.845,220.9991248,7.057, Friday 
store 30,6/4/2012,461511.92,non holiday,69.02,3.891,221.0737638,6.891, Monday 
store 30,4/13/2012,428784.7,non holiday,69.03,3.891,221.1484028,6.891, Friday 
store 30,4/20/2012,462909.41,non holiday,66.97,3.877,221.2021074,6.891, Friday 
store 30,4/27/2012,433744.83,non holiday,,3.814,221.255812,6.891, Friday 
store 30,4/5/2012,454477.54,non holiday,77.53,3.749,221.3095166,6.891, Thursday 
store 30,11/5/2012,436070.45,non holiday,74.14,3.688,221.3632212,6.891, Monday 
store 30,5/18/2012,460945.14,non holiday,72.42,3.63,221.380331,6.891, Friday 
store 30,5/25/2012,449355.91,non holiday,79.49,3.561,221.3828029,6.891, Friday 
store 30,1/6/2012,427021.18,non holiday,,3.501,221.3852748,6.891, Friday 
store 30,8/6/2012,437222.94,non holiday,79.47,3.452,221.3877467,6.891, Monday 
store 30,6/15/2012,438523.24,non holiday,81.51,3.393,221.4009901,6.891, Friday 
store 30,6/22/2012,428554.63,non holiday,81.78,3.346,221.4411622,6.891, Friday 
store 30,6/29/2012,423192.4,non holiday,88.05,3.286,221.4813343,6.891, Friday 
store 30,6/7/2012,440553.42,non holiday,,3.227,221.5215064,6.565, Thursday 
store 30,7/13/2012,417640.34,non holiday,82.51,3.256,221.5616784,6.565, Friday 
store 30,7/20/2012,427491.04,non holiday,84.25,3.311,221.5701123,6.565, Friday 
store 30,7/27/2012,424581.17,non holiday,88.09,,221.5785461,6.565, Friday 
